arch,T1_true,T1_rec,T1_sig,T2_true,T2_rec,T2_sig,T2_ramsey_rec,T2_ramsey_sig,T2_echo_rec,T2_echo_sig,dw_true,dw_rec,dw_sig,eps_true,eps_rec,eps_sig,t1_chi2,ramsey_chi2,gate_chi2,echo_chi2
superconducting,0.00031158536450046444,0.000291695732728671,4.497747535486308e-06,9.27594316692805e-05,9.728369845357499e-05,4.2746122738715466e-06,9.646186408218319e-05,4.811321881556424e-06,0.0001003631175784608,7.76034583657082e-06,30877.69307260465,32230.398937581864,1159.9343549644177,0.00026513873146359563,0.0002514711543491823,2.12868613244463e-05,2.765994796454314,0.4344510789120215,1.851522287954582,1.4402940791248204
superconducting,0.0003054447656771098,0.0003436208546183914,1.641104706852032e-05,0.00013678235967561745,0.0001382374833008362,4.615690733364751e-06,0.00013347887838766534,6.742364414706328e-06,0.000141126539416848,5.851418935148268e-06,18864.093950284107,16958.867624969018,770.459689988,0.0002250837312831768,0.00020849433401262427,1.5580049998268238e-05,0.7336829912382725,1.2405709666836435,0.4291691616537884,0.7375478462337617
superconducting,0.0002155997840483612,0.00021269206209526616,1.0183928792488834e-05,0.00011485095448607815,9.463684814057815e-05,3.8935951886997096e-06,9.544761871518755e-05,4.514770706678811e-06,9.242145984314355e-05,7.522248383417684e-06,49054.90647152408,47115.309281624024,987.9425957620028,0.0003708344173521659,0.0003799558967535257,2.7348106000068677e-05,0.0698073018005469,1.015949365392964,0.6772003515579345,0.6325491170457685
superconducting,0.0001547884041931754,0.00017238747883375916,8.241224838843886e-06,0.00010606711933066934,0.00010535890875837406,3.5952568654403583e-06,0.0001031299514338433,3.919573280502522e-06,0.00011472735056447471,8.200859083723783e-06,36324.29750733589,35458.39198568187,1069.403567609746,0.0004171715449395399,0.0004268338818812052,3.074627487823379e-05,0.2672327179844296,1.041538941381175,0.24216569191047507,0.02160143826879761
superconducting,0.00011781099765064711,0.00011448541749496702,5.466092275657696e-06,6.536429660453667e-05,6.673794102565305e-05,2.6776223262684534e-06,6.381952766551529e-05,3.437392600761939e-06,6.867692906339098e-05,3.454442076342586e-06,32874.42499809875,33920.30947093843,1650.2266666269456,0.00022720551998711927,0.00023357072670792685,1.6790641186545092e-05,1.7051897323573524,1.5200897453075697,0.34894988207181055,0.4158373425659784
superconducting,9.51650646514155e-05,9.521235094190182e-05,1.6973742856306474e-06,3.737234717344833e-05,3.624381984406942e-05,1.2246505331335258e-06,3.482825969211498e-05,1.833266336104905e-06,3.7384552254732856e-05,1.5230632190729962e-06,133101.4525787585,133274.83647639657,3016.82688801095,0.0010178891325976055,0.001023232918150689,7.414251436695952e-05,3.101244969355957,0.618060341427005,0.6743014529517348,1.1675371782988782
superconducting,0.00029669944496093126,0.00032406885097506136,6.782675978780722e-06,4.471593725598955e-05,4.732794566329302e-05,1.6881541339101824e-06,4.677830920245274e-05,1.3329554534873405e-06,4.955921161218621e-05,3.7972326247559913e-06,122596.49465065627,118598.65783216123,2173.730736695742,0.0008169456666738377,0.0008237591732795712,5.9614398431179165e-05,2.1850224788735737,1.999066917991056,1.017955343111893,0.7082024271287588
superconducting,0.00015353193617297122,0.000154838767497545,4.757324772228564e-06,4.4797669475905964e-05,4.8492423516793036e-05,2.487865278354761e-06,4.968561832720792e-05,2.4944160487495276e-06,4.72021422463698e-05,3.589229030886044e-06,72705.89187232306,70747.24843847145,2374.8062458296577,0.001212315058924125,0.0013517294904344724,0.00010400940028300844,0.6196313285225303,1.9146593732752648,1.3701508974954315,0.5657425419197415
superconducting,0.0003094263614559335,0.0003022529643835403,1.0531826376653626e-05,6.2293440515188e-05,6.624089374993982e-05,2.746260928476587e-06,6.714808875025944e-05,3.351021741059232e-06,6.438537958888493e-05,4.79246619386231e-06,61299.45350924296,59906.6048435384,1756.3681724361197,0.0003861869044566598,0.0003767320061949895,2.7606641835911743e-05,0.5326301961484626,0.9671784426093064,0.45127876487418433,0.4199524234848956
superconducting,0.00036901470893769384,0.0003482996121760892,1.5514007168068643e-05,0.00014371062661464653,0.00010331037938046405,5.924267918804813e-06,0.00010134627414252517,5.474198453426307e-06,0.0001089872071638072,6.131774905538214e-06,27895.114724526204,29067.248219616104,844.0494220704562,0.00022689595532961068,0.00024099047665441812,1.713680888302451e-05,0.8292045708640623,1.5764092691120555,0.32445766559295025,3.6314378267444196
superconducting,0.00011874859350037914,0.00010694957269832759,4.466001095048097e-06,6.105370059478494e-05,5.7085886733851344e-05,2.6458667386128446e-06,5.7521378506834464e-05,3.0960473927709627e-06,5.590645619909497e-05,4.393062163911135e-06,30018.28611393802,31352.417589466004,1676.295024111299,0.0009564994684836064,0.001018089405905022,7.232142046635657e-05,0.36168098498380435,0.2512067815719654,0.4365315638535988,1.3451568101539824
superconducting,0.0003053098666472689,0.0002811228668772777,1.146424133344362e-05,8.006149703696996e-05,7.833554012497093e-05,2.962148659971718e-06,7.759987539826142e-05,3.996456383543149e-06,7.923239397925698e-05,4.4126141201771666e-06,19705.095049501484,19436.3635174174,1505.9473381382431,0.0001732832849490859,0.0001892176456306942,1.333497413617221e-05,4.042242611981054,0.6034094577106973,0.5981602315306764,0.6924655037956904
superconducting,0.00022814771669554503,0.00024353446419785675,9.490505533202431e-06,5.1913481298180736e-05,4.697011069491172e-05,2.0775714581006794e-06,4.731885206045492e-05,2.2030131786050247e-06,4.416680593852623e-05,3.3848257421175523e-06,58604.61489653021,57645.16199520536,2194.967741293334,0.0006143650406962152,0.0005593413028598068,1.760651383547803e-05,0.6326791068548157,0.7160671321233093,1.2606439972397832,3.405088547586645
superconducting,0.00027829488358537425,0.0002393652506331614,9.614223927249955e-06,0.00013244994044260382,0.0001542649438524264,6.622844068781918e-06,0.0001543096373822746,8.135507788376367e-06,0.0001541771319340433,1.1403523703924428e-05,27861.818801279558,27099.88448360958,809.0331194549786,0.0011807319619295503,0.0011689180299024032,9.95292432731671e-05,0.0797733843565131,0.4330647259226982,2.7416364165578266,0.07388737344204652
superconducting,0.0002320203366745959,0.00021968703059191744,1.0625912535023285e-05,5.2484330828404684e-05,5.1035867164186664e-05,2.4862821085701545e-06,4.964791817692538e-05,2.7314326127163793e-06,5.137721805406863e-05,2.4008550116818515e-06,40705.322215583,42253.34250090627,1933.4842645275744,0.0001819307494284021,0.00016195940167928387,1.2296553995976562e-05,0.13045070991519317,4.197484487719269,1.3822532917510468,1.3361824045610506
superconducting,0.0003865234447791439,0.00038169054646955766,1.7523413671698036e-05,0.00014934704033463193,0.00017656093465293185,6.7263767038472985e-06,0.00017150246153377281,8.83027450573564e-06,0.00018355357293899392,1.038209535258615e-05,35424.377185439924,35087.25960756788,633.4091436724955,0.0011782113630027574,0.00122706852504576,9.724807860158649e-05,0.48079927408666245,0.3059798504239603,2.662987100656739,0.909250297428867
superconducting,0.0001402108436833681,0.00016072008471883673,7.802583653056951e-06,9.016010737337692e-05,8.153578544304277e-05,3.1826351646691144e-06,8.111060015044322e-05,4.473418778016001e-06,8.197159175845957e-05,4.528946593188672e-06,19408.999372455688,20725.939716884495,1149.4856814074265,0.00030894813879005223,0.0003130198944240428,2.26191345923101e-05,2.6901032943205063,0.3472623301298975,0.5618615989774478,0.46036555263422463
superconducting,0.0003579114574572485,0.0003182002922998749,8.54368420908358e-06,0.00011858660282879028,0.00012269414197018175,4.182187925012877e-06,0.00011874408665458364,5.35977295660272e-06,0.00012884280024044205,6.687056346093334e-06,16732.38080758035,15688.18258130227,821.6907487439144,0.0008344238591066275,0.0008204732243100838,5.9968929218962564e-05,1.864461106208462,0.5304761950857275,1.977791079888147,0.773229115031439
superconducting,0.00039775481445815196,0.00038114516511842235,1.1773890842595567e-05,0.00010321806483888701,9.0289467054455e-05,3.983873995445149e-06,9.005309778044983e-05,3.611584201931674e-06,9.166532589829947e-05,7.128812255202038e-06,22379.296023912844,21522.393945269658,1089.6463215532704,0.0002802708470980091,0.0002816733064964013,1.3164811504636861e-05,0.7009571398531901,1.4258318436432735,0.45945095891717047,2.1301603810923897
superconducting,0.00035499311436737067,0.00034911422774729875,1.2271943381751913e-05,6.033313453761351e-05,5.915041453185499e-05,2.4156033733098367e-06,5.8953990555416936e-05,2.9432562767752876e-06,5.955575973543546e-05,4.228081486221066e-06,43676.85690699448,45608.42172125728,1686.8439603479694,0.0006043137627233208,0.0006225539159421177,4.472584435449842e-05,1.1403886876374243,0.5006909459331789,1.5109947505364931,0.8682336234924806
